date,region,confirmed,deaths
2022-06-07,Portland (Multnomah Co),133346,1226
2022-06-07,Seattle (King Co),440893,2828
2022-06-07,Vancouver (BC),372611,3614
2022-06-08,Portland (Multnomah Co),133625,1226
2022-06-08,Seattle (King Co),442960,2837
2022-06-08,Vancouver (BC),372611,3614
2022-06-09,Portland (Multnomah Co),134140,1226
2022-06-09,Seattle (King Co),442960,2837
2022-06-10,Portland (Multnomah Co),134410,1228
2022-06-10,Seattle (King Co),444629,2849
2022-06-11,Portland (Multnomah Co),134410,1228
2022-06-11,Seattle (King Co),444629,2849
2022-06-11,Vancouver (BC),373336,3682
2022-06-12,Portland (Multnomah Co),134410,1228
2022-06-12,Seattle (King Co),444629,2849
2022-06-13,Portland (Multnomah Co),135411,1233
2022-06-13,Seattle (King Co),446959,2852
2022-06-14,Portland (Multnomah Co),135769,1233
2022-06-14,Seattle (King Co),446959,2852
2022-06-15,Portland (Multnomah Co),136104,1235
2022-06-15,Seattle (King Co),449029,2859
2022-06-16,Portland (Multnomah Co),136442,1235
2022-06-16,Seattle (King Co),449029,2859
2022-06-17,Portland (Multnomah Co),136795,1237
2022-06-17,Seattle (King Co),451661,2864
2022-06-18,Portland (Multnomah Co),136795,1237
2022-06-18,Seattle (King Co),451661,2864
2022-06-18,Vancouver (BC),373974,3722
2022-06-19,Portland (Multnomah Co),136795,1237
2022-06-19,Seattle (King Co),451661,2864
2022-06-20,Portland (Multnomah Co),136795,1237
2022-06-20,Seattle (King Co),451661,2864
2022-06-21,Portland (Multnomah Co),137717,1237
2022-06-21,Seattle (King Co),455331,2872
2022-06-22,Portland (Multnomah Co),138254,1240
2022-06-22,Seattle (King Co),456574,2875
2022-06-23,Portland (Multnomah Co),138862,1243
2022-06-23,Seattle (King Co),456574,2875
2022-06-24,Portland (Multnomah Co),139210,1245
2022-06-24,Seattle (King Co),458893,2878
2022-06-25,Portland (Multnomah Co),139210,1245
2022-06-25,Seattle (King Co),458893,2878
2022-06-25,Vancouver (BC),374594,3747
2022-06-26,Portland (Multnomah Co),139210,1245
2022-06-26,Seattle (King Co),458893,2878
2022-06-27,Portland (Multnomah Co),140027,1246
2022-06-27,Seattle (King Co),461900,2882
2022-06-28,Portland (Multnomah Co),140396,1246
2022-06-28,Seattle (King Co),461900,2882
2022-06-29,Portland (Multnomah Co),140770,1246
2022-06-29,Seattle (King Co),463634,2891
2022-06-30,Portland (Multnomah Co),141103,1247
2022-06-30,Seattle (King Co),463634,2891
2022-07-01,Portland (Multnomah Co),141379,1247
2022-07-01,Seattle (King Co),466368,2900
2022-07-02,Portland (Multnomah Co),141379,1247
2022-07-02,Seattle (King Co),466368,2900
2022-07-02,Vancouver (BC),375357,3788
2022-07-03,Portland (Multnomah Co),141379,1247
2022-07-03,Seattle (King Co),466368,2900
2022-07-04,Portland (Multnomah Co),141379,1247
2022-07-04,Seattle (King Co),466368,2900
2022-07-05,Portland (Multnomah Co),142507,1247
2022-07-05,Seattle (King Co),469850,2910
2022-07-06,Portland (Multnomah Co),142875,1248
2022-07-06,Seattle (King Co),471079,2916
2022-07-07,Portland (Multnomah Co),143188,1247
2022-07-07,Seattle (King Co),471079,2916
2022-07-08,Portland (Multnomah Co),143579,1252
2022-07-08,Seattle (King Co),473731,2930
2022-07-09,Portland (Multnomah Co),143579,1252
2022-07-09,Seattle (King Co),473731,2930
2022-07-09,Vancouver (BC),376329,3823
2022-07-10,Portland (Multnomah Co),143579,1252
2022-07-10,Seattle (King Co),473731,2930
2022-07-11,Portland (Multnomah Co),144312,1253
2022-07-11,Seattle (King Co),476602,2933
2022-07-12,Portland (Multnomah Co),144685,1257
2022-07-12,Seattle (King Co),476602,2933
2022-07-13,Portland (Multnomah Co),145051,1260
2022-07-13,Seattle (King Co),477572,2944
2022-07-14,Portland (Multnomah Co),145264,1265
2022-07-14,Seattle (King Co),477572,2944
2022-07-15,Portland (Multnomah Co),145778,1269
2022-07-15,Seattle (King Co),479987,2955
2022-07-16,Portland (Multnomah Co),145778,1269
2022-07-16,Seattle (King Co),479987,2955
2022-07-16,Vancouver (BC),377372,3855
2022-07-17,Portland (Multnomah Co),145778,1269
2022-07-17,Seattle (King Co),479987,2955
2022-07-18,Portland (Multnomah Co),146460,1276
2022-07-18,Seattle (King Co),482510,2959
2022-07-19,Portland (Multnomah Co),146761,1279
2022-07-19,Seattle (King Co),482510,2959
2022-07-20,Portland (Multnomah Co),147060,1283
2022-07-20,Seattle (King Co),483883,2968
2022-07-21,Portland (Multnomah Co),147437,1286
2022-07-21,Seattle (King Co),483883,2968
2022-07-22,Portland (Multnomah Co),147739,1289
2022-07-22,Seattle (King Co),486139,2975
2022-07-23,Portland (Multnomah Co),147739,1289
2022-07-23,Seattle (King Co),486139,2975
2022-07-23,Vancouver (BC),378291,3908
2022-07-24,Portland (Multnomah Co),147739,1289
2022-07-24,Seattle (King Co),486139,2975
2022-07-25,Portland (Multnomah Co),148342,1288
2022-07-25,Seattle (King Co),487951,2977
2022-07-26,Portland (Multnomah Co),148614,1288
2022-07-26,Seattle (King Co),487951,2977
2022-07-27,Portland (Multnomah Co),148844,1294
2022-07-27,Seattle (King Co),489256,2989
2022-07-28,Portland (Multnomah Co),148935,1297
2022-07-28,Seattle (King Co),489256,2989
2022-07-29,Portland (Multnomah Co),149221,1303
2022-07-29,Seattle (King Co),490969,2997
2022-07-30,Portland (Multnomah Co),149221,1303
2022-07-30,Seattle (King Co),490969,2997
2022-07-30,Vancouver (BC),379274,3940
2022-07-31,Portland (Multnomah Co),149221,1303
2022-07-31,Seattle (King Co),490969,2997
2022-08-01,Portland (Multnomah Co),149815,1309
2022-08-01,Seattle (King Co),492736,3002
2022-08-02,Portland (Multnomah Co),149908,1315
2022-08-02,Seattle (King Co),492736,3002
2022-08-03,Portland (Multnomah Co),150362,1320
2022-08-03,Seattle (King Co),493783,3009
2022-08-04,Portland (Multnomah Co),150569,1322
2022-08-04,Seattle (King Co),493783,3009
2022-08-05,Portland (Multnomah Co),150860,1327
2022-08-05,Seattle (King Co),495203,3015
2022-08-06,Portland (Multnomah Co),150860,1327
2022-08-06,Seattle (King Co),495203,3015
2022-08-06,Vancouver (BC),380174,3995
2022-08-07,Portland (Multnomah Co),150860,1327
2022-08-07,Seattle (King Co),495203,3015
2022-08-08,Portland (Multnomah Co),151237,1328
2022-08-08,Seattle (King Co),496692,3018
2022-08-09,Portland (Multnomah Co),151477,1331
2022-08-09,Seattle (King Co),496692,3018
2022-08-10,Portland (Multnomah Co),151647,1334
2022-08-10,Seattle (King Co),497906,3032
2022-08-11,Portland (Multnomah Co),151840,1334
2022-08-11,Seattle (King Co),497906,3032
2022-08-12,Portland (Multnomah Co),152000,1336
2022-08-12,Seattle (King Co),499129,3048
2022-08-13,Portland (Multnomah Co),152000,1336
2022-08-13,Seattle (King Co),499129,3048
2022-08-13,Vancouver (BC),381049,4037
2022-08-14,Portland (Multnomah Co),152000,1336
2022-08-14,Seattle (King Co),499129,3048
2022-08-15,Portland (Multnomah Co),152406,1342
2022-08-15,Seattle (King Co),500475,3052
2022-08-16,Portland (Multnomah Co),152587,1346
2022-08-16,Seattle (King Co),500475,3052
2022-08-17,Portland (Multnomah Co),152761,1351
2022-08-17,Seattle (King Co),501317,3062
2022-08-18,Portland (Multnomah Co),152903,1352
2022-08-18,Seattle (King Co),501317,3062
2022-08-19,Portland (Multnomah Co),153087,1356
2022-08-19,Seattle (King Co),502369,3073
2022-08-20,Portland (Multnomah Co),153087,1356
2022-08-20,Seattle (King Co),502369,3073
2022-08-20,Vancouver (BC),381788,4097
2022-08-21,Portland (Multnomah Co),153087,1356
2022-08-21,Seattle (King Co),502369,3073
2022-08-22,Portland (Multnomah Co),153370,1359
2022-08-22,Seattle (King Co),503398,3078
2022-08-23,Portland (Multnomah Co),153524,1360
2022-08-23,Seattle (King Co),503398,3078
2022-08-24,Portland (Multnomah Co),153666,1360
2022-08-24,Seattle (King Co),504232,3088
2022-08-25,Portland (Multnomah Co),153792,1360
2022-08-25,Seattle (King Co),504232,3088
2022-08-26,Portland (Multnomah Co),153907,1361
2022-08-26,Seattle (King Co),505296,3095
2022-08-27,Portland (Multnomah Co),153907,1361
2022-08-27,Seattle (King Co),505296,3095
2022-08-27,Vancouver (BC),382436,4145
2022-08-28,Portland (Multnomah Co),153907,1361
2022-08-28,Seattle (King Co),505296,3095
2022-08-29,Portland (Multnomah Co),154193,1363
2022-08-29,Seattle (King Co),506279,3100
2022-08-30,Portland (Multnomah Co),154354,1363
2022-08-30,Seattle (King Co),506279,3100
2022-08-31,Portland (Multnomah Co),154461,1366
2022-08-31,Seattle (King Co),506946,3107
2022-09-01,Portland (Multnomah Co),154556,1366
2022-09-01,Seattle (King Co),506946,3107
2022-09-02,Portland (Multnomah Co),154759,1368
2022-09-02,Seattle (King Co),507719,3116
2022-09-03,Portland (Multnomah Co),154759,1368
2022-09-03,Seattle (King Co),507719,3116
2022-09-03,Vancouver (BC),383054,4183
2022-09-04,Portland (Multnomah Co),154759,1368
2022-09-04,Seattle (King Co),507719,3116
2022-09-05,Portland (Multnomah Co),154759,1368
2022-09-05,Seattle (King Co),507719,3116
2022-09-06,Portland (Multnomah Co),155093,1370
2022-09-06,Seattle (King Co),508785,3121
2022-09-07,Portland (Multnomah Co),155270,1372
2022-09-07,Seattle (King Co),508850,3129
2022-09-08,Portland (Multnomah Co),155390,1372
2022-09-08,Seattle (King Co),508850,3129
2022-09-09,Portland (Multnomah Co),155530,1373
2022-09-09,Seattle (King Co),509770,3141
2022-09-10,Portland (Multnomah Co),155530,1373
2022-09-10,Seattle (King Co),509770,3141
2022-09-10,Vancouver (BC),383628,4216
2022-09-11,Portland (Multnomah Co),155530,1373
2022-09-11,Seattle (King Co),509770,3141
2022-09-12,Portland (Multnomah Co),155800,1374
2022-09-12,Seattle (King Co),510571,3145
2022-09-13,Portland (Multnomah Co),155938,1375
2022-09-13,Seattle (King Co),510571,3145
2022-09-14,Portland (Multnomah Co),156063,1378
2022-09-14,Seattle (King Co),510571,3145
2022-09-15,Portland (Multnomah Co),156063,1378
2022-09-15,Seattle (King Co),510571,3145
2022-09-16,Portland (Multnomah Co),156063,1378
2022-09-16,Seattle (King Co),511941,3156
2022-09-17,Portland (Multnomah Co),156063,1378
2022-09-17,Seattle (King Co),511941,3156
2022-09-17,Vancouver (BC),384266,4253
2022-09-18,Portland (Multnomah Co),156063,1378
2022-09-18,Seattle (King Co),511941,3156
2022-09-19,Portland (Multnomah Co),156063,1378
2022-09-19,Seattle (King Co),512882,3158
2022-09-20,Portland (Multnomah Co),156063,1378
2022-09-20,Seattle (King Co),512882,3158
2022-09-21,Portland (Multnomah Co),157046,1381
2022-09-21,Seattle (King Co),513524,3163
2022-09-22,Portland (Multnomah Co),157046,1381
2022-09-22,Seattle (King Co),513524,3163
2022-09-23,Portland (Multnomah Co),157046,1381
2022-09-23,Seattle (King Co),514345,3167
2022-09-24,Portland (Multnomah Co),157046,1381
2022-09-24,Seattle (King Co),514345,3167
2022-09-24,Vancouver (BC),384900,4283
2022-09-25,Portland (Multnomah Co),157046,1381
2022-09-25,Seattle (King Co),514345,3167
2022-09-26,Portland (Multnomah Co),157046,1381
2022-09-26,Seattle (King Co),515393,3171
2022-09-27,Portland (Multnomah Co),157046,1381
2022-09-27,Seattle (King Co),515393,3171
2022-09-28,Portland (Multnomah Co),157882,1383
2022-09-28,Seattle (King Co),516072,3180
2022-09-29,Portland (Multnomah Co),157882,1383
2022-09-29,Seattle (King Co),516072,3180
2022-09-30,Portland (Multnomah Co),157882,1383
2022-09-30,Seattle (King Co),516937,3195
2022-10-01,Portland (Multnomah Co),157882,1383
2022-10-01,Seattle (King Co),516937,3195
2022-10-01,Vancouver (BC),385599,4321
2022-10-02,Portland (Multnomah Co),157882,1383
2022-10-02,Seattle (King Co),516937,3195
2022-10-03,Portland (Multnomah Co),157882,1383
2022-10-03,Seattle (King Co),517819,3195
2022-10-04,Portland (Multnomah Co),157882,1383
2022-10-04,Seattle (King Co),518206,3201
2022-10-05,Portland (Multnomah Co),158691,1385
2022-10-05,Seattle (King Co),518355,3201
2022-10-06,Portland (Multnomah Co),158691,1385
2022-10-06,Seattle (King Co),518874,3210
2022-10-07,Portland (Multnomah Co),158691,1385
2022-10-07,Seattle (King Co),519034,3210
2022-10-08,Portland (Multnomah Co),158691,1385
2022-10-08,Seattle (King Co),519034,3210
2022-10-08,Vancouver (BC),386293,4370
2022-10-09,Portland (Multnomah Co),158691,1385
2022-10-09,Seattle (King Co),519034,3210
2022-10-10,Portland (Multnomah Co),158691,1385
2022-10-10,Seattle (King Co),519682,3211
2022-10-11,Portland (Multnomah Co),158691,1385
2022-10-11,Seattle (King Co),519960,3219
2022-10-12,Portland (Multnomah Co),159370,1389
2022-10-12,Seattle (King Co),520115,3219
2022-10-13,Portland (Multnomah Co),159370,1389
2022-10-13,Seattle (King Co),520115,3219
2022-10-14,Portland (Multnomah Co),159370,1389
2022-10-14,Seattle (King Co),520688,3225
2022-10-15,Portland (Multnomah Co),159370,1389
2022-10-15,Seattle (King Co),520688,3225
2022-10-15,Vancouver (BC),386920,4423
2022-10-16,Portland (Multnomah Co),159370,1389
2022-10-16,Seattle (King Co),520688,3225
2022-10-17,Portland (Multnomah Co),159370,1389
2022-10-17,Seattle (King Co),521117,3225
2022-10-18,Portland (Multnomah Co),159370,1389
2022-10-18,Seattle (King Co),521117,3225
2022-10-19,Portland (Multnomah Co),160269,1392
2022-10-19,Seattle (King Co),521622,3229
2022-10-20,Portland (Multnomah Co),160269,1392
2022-10-20,Seattle (King Co),521622,3229
2022-10-21,Portland (Multnomah Co),160269,1392
2022-10-21,Seattle (King Co),522156,3233
2022-10-22,Portland (Multnomah Co),160269,1392
2022-10-22,Seattle (King Co),522156,3233
2022-10-22,Vancouver (BC),387451,4485
2022-10-23,Portland (Multnomah Co),160269,1392
2022-10-23,Seattle (King Co),522156,3233
2022-10-24,Portland (Multnomah Co),160269,1392
2022-10-24,Seattle (King Co),522612,3238
2022-10-25,Portland (Multnomah Co),160269,1392
2022-10-25,Seattle (King Co),522868,3249
2022-10-26,Portland (Multnomah Co),160704,1394
2022-10-26,Seattle (King Co),522970,3249
2022-10-27,Portland (Multnomah Co),160704,1394
2022-10-27,Seattle (King Co),523288,3259
2022-10-28,Portland (Multnomah Co),160704,1394
2022-10-28,Seattle (King Co),523288,3259
2022-10-29,Portland (Multnomah Co),160704,1394
2022-10-29,Seattle (King Co),523288,3259
2022-10-29,Vancouver (BC),387936,4525
2022-10-30,Portland (Multnomah Co),160704,1394
2022-10-30,Seattle (King Co),523288,3259
2022-10-31,Portland (Multnomah Co),160704,1394
2022-10-31,Seattle (King Co),523887,3259
2022-11-01,Portland (Multnomah Co),160704,1394
2022-11-01,Seattle (King Co),524142,3257
2022-11-02,Portland (Multnomah Co),161379,1399
2022-11-02,Seattle (King Co),524175,3257
2022-11-03,Portland (Multnomah Co),161379,1399
2022-11-03,Seattle (King Co),524537,3256
2022-11-04,Portland (Multnomah Co),161379,1399
2022-11-04,Seattle (King Co),524537,3256
2022-11-05,Portland (Multnomah Co),161379,1399
2022-11-05,Seattle (King Co),524537,3256
2022-11-05,Vancouver (BC),388497,4552
2022-11-06,Portland (Multnomah Co),161379,1399
2022-11-06,Seattle (King Co),524537,3256
2022-11-07,Portland (Multnomah Co),161379,1399
2022-11-07,Seattle (King Co),524537,3256
2022-11-08,Portland (Multnomah Co),161379,1399
2022-11-08,Seattle (King Co),525315,3264
2022-11-09,Portland (Multnomah Co),162160,1399
2022-11-09,Seattle (King Co),525420,3270
2022-11-10,Portland (Multnomah Co),162160,1399
2022-11-10,Seattle (King Co),525738,3270
2022-11-11,Portland (Multnomah Co),162160,1399
2022-11-11,Seattle (King Co),525738,3270
2022-11-12,Portland (Multnomah Co),162160,1399
2022-11-12,Seattle (King Co),525738,3270
2022-11-12,Vancouver (BC),388984,4607
2022-11-13,Portland (Multnomah Co),162160,1399
2022-11-13,Seattle (King Co),525738,3270
2022-11-14,Portland (Multnomah Co),162160,1399
2022-11-14,Seattle (King Co),525738,3270
2022-11-15,Portland (Multnomah Co),162160,1399
2022-11-15,Seattle (King Co),526536,3271
2022-11-16,Portland (Multnomah Co),162939,1400
2022-11-16,Seattle (King Co),526637,3284
2022-11-17,Portland (Multnomah Co),162939,1400
2022-11-17,Seattle (King Co),527055,3284
2022-11-18,Portland (Multnomah Co),162939,1400
2022-11-18,Seattle (King Co),527055,3284
2022-11-19,Portland (Multnomah Co),162939,1400
2022-11-19,Seattle (King Co),527055,3284
2022-11-19,Vancouver (BC),389479,4642
2022-11-20,Portland (Multnomah Co),162939,1400
2022-11-20,Seattle (King Co),527055,3284
2022-11-21,Portland (Multnomah Co),162939,1400
2022-11-21,Seattle (King Co),527055,3284
2022-11-22,Portland (Multnomah Co),162939,1400
2022-11-22,Seattle (King Co),528087,3284
2022-11-23,Portland (Multnomah Co),163656,1407
2022-11-23,Seattle (King Co),528391,3295
2022-11-24,Portland (Multnomah Co),163656,1407
2022-11-24,Seattle (King Co),528391,3295
2022-11-25,Portland (Multnomah Co),163656,1407
2022-11-25,Seattle (King Co),528391,3295
2022-11-26,Portland (Multnomah Co),163656,1407
2022-11-26,Seattle (King Co),528391,3295
2022-11-26,Vancouver (BC),390087,4680
2022-11-27,Portland (Multnomah Co),163656,1407
2022-11-27,Seattle (King Co),528391,3295
2022-11-28,Portland (Multnomah Co),163656,1407
2022-11-28,Seattle (King Co),528391,3295
2022-11-29,Portland (Multnomah Co),163656,1407
2022-11-29,Seattle (King Co),529784,3295
2022-11-30,Portland (Multnomah Co),164419,1412
2022-11-30,Seattle (King Co),529948,3295
2022-12-01,Portland (Multnomah Co),164419,1412
2022-12-01,Seattle (King Co),530387,3296
2022-12-02,Portland (Multnomah Co),164419,1412
2022-12-02,Seattle (King Co),530387,3296
2022-12-03,Portland (Multnomah Co),164419,1412
2022-12-03,Seattle (King Co),530387,3296
2022-12-03,Vancouver (BC),390626,4715
2022-12-04,Portland (Multnomah Co),164419,1412
2022-12-04,Seattle (King Co),530387,3296
2022-12-05,Portland (Multnomah Co),164419,1412
2022-12-05,Seattle (King Co),530387,3296
2022-12-06,Portland (Multnomah Co),164419,1412
2022-12-06,Seattle (King Co),531549,3307
2022-12-07,Portland (Multnomah Co),165352,1418
2022-12-07,Seattle (King Co),531675,3315
2022-12-08,Portland (Multnomah Co),165352,1418
2022-12-08,Seattle (King Co),532184,3315
2022-12-09,Portland (Multnomah Co),165352,1418
2022-12-09,Seattle (King Co),532184,3315
2022-12-10,Portland (Multnomah Co),165352,1418
2022-12-10,Seattle (King Co),532184,3315
2022-12-10,Vancouver (BC),391285,4760
2022-12-11,Portland (Multnomah Co),165352,1418
2022-12-11,Seattle (King Co),532184,3315
2022-12-12,Portland (Multnomah Co),165352,1418
2022-12-12,Seattle (King Co),532184,3315
2022-12-13,Portland (Multnomah Co),165352,1418
2022-12-13,Seattle (King Co),533396,3329
2022-12-14,Portland (Multnomah Co),166189,1424
2022-12-14,Seattle (King Co),533537,3339
2022-12-15,Portland (Multnomah Co),166189,1424
2022-12-15,Seattle (King Co),533972,3339
2022-12-16,Portland (Multnomah Co),166189,1424
2022-12-16,Seattle (King Co),533972,3339
2022-12-17,Portland (Multnomah Co),166189,1424
2022-12-17,Seattle (King Co),533972,3339
2022-12-17,Vancouver (BC),391897,4806
2022-12-18,Portland (Multnomah Co),166189,1424
2022-12-18,Seattle (King Co),533972,3339
2022-12-19,Portland (Multnomah Co),166189,1424
2022-12-19,Seattle (King Co),533972,3339
2022-12-20,Portland (Multnomah Co),166189,1424
2022-12-20,Seattle (King Co),535172,3348
2022-12-21,Portland (Multnomah Co),166857,1426
2022-12-21,Seattle (King Co),535280,3361
2022-12-22,Portland (Multnomah Co),166857,1426
2022-12-22,Seattle (King Co),535597,3361
2022-12-23,Portland (Multnomah Co),166857,1426
2022-12-23,Seattle (King Co),535597,3361
2022-12-24,Portland (Multnomah Co),166857,1426
2022-12-24,Seattle (King Co),535597,3361
2022-12-24,Vancouver (BC),392453,4883
2022-12-25,Portland (Multnomah Co),166857,1426
2022-12-25,Seattle (King Co),535597,3361
2022-12-26,Portland (Multnomah Co),166857,1426
2022-12-26,Seattle (King Co),535597,3361
2022-12-27,Portland (Multnomah Co),166857,1426
2022-12-27,Seattle (King Co),536456,3361
2022-12-28,Portland (Multnomah Co),167276,1427
2022-12-28,Seattle (King Co),536664,3370
2022-12-29,Portland (Multnomah Co),167276,1427
2022-12-29,Seattle (King Co),537124,3370
2022-12-30,Portland (Multnomah Co),167276,1427
2022-12-30,Seattle (King Co),537124,3370
2022-12-31,Portland (Multnomah Co),167276,1427
2022-12-31,Seattle (King Co),537124,3370
2022-12-31,Vancouver (BC),393145,4896
2023-01-01,Portland (Multnomah Co),167276,1427
2023-01-01,Seattle (King Co),537124,3370
2023-01-02,Portland (Multnomah Co),167276,1427
2023-01-02,Seattle (King Co),537124,3370
2023-01-03,Portland (Multnomah Co),167276,1427
2023-01-03,Seattle (King Co),538029,3396
2023-01-04,Portland (Multnomah Co),167688,1434
2023-01-04,Seattle (King Co),538312,3396
2023-01-05,Portland (Multnomah Co),167688,1434
2023-01-05,Seattle (King Co),538784,3402
2023-01-06,Portland (Multnomah Co),167688,1434
2023-01-06,Seattle (King Co),538784,3402
2023-01-07,Portland (Multnomah Co),167688,1434
2023-01-07,Seattle (King Co),538784,3402
2023-01-07,Vancouver (BC),393804,4961
2023-01-08,Portland (Multnomah Co),167688,1434
2023-01-08,Seattle (King Co),538784,3402
2023-01-09,Portland (Multnomah Co),167688,1434
2023-01-09,Seattle (King Co),538784,3402
2023-01-10,Portland (Multnomah Co),167688,1434
2023-01-10,Seattle (King Co),540003,3407
2023-01-11,Portland (Multnomah Co),168098,1441
2023-01-11,Seattle (King Co),540124,3407
2023-01-12,Portland (Multnomah Co),168098,1441
2023-01-12,Seattle (King Co),540124,3407
2023-01-13,Portland (Multnomah Co),168098,1441
2023-01-13,Seattle (King Co),540856,3426
2023-01-14,Portland (Multnomah Co),168098,1441
2023-01-14,Seattle (King Co),540856,3426
2023-01-14,Vancouver (BC),394366,5007
2023-01-15,Portland (Multnomah Co),168098,1441
2023-01-15,Seattle (King Co),540856,3426
2023-01-16,Portland (Multnomah Co),168098,1441
2023-01-16,Seattle (King Co),540856,3426
2023-01-17,Portland (Multnomah Co),168098,1441
2023-01-17,Seattle (King Co),541274,3432
2023-01-18,Portland (Multnomah Co),168508,1451
2023-01-18,Seattle (King Co),541431,3432
2023-01-19,Portland (Multnomah Co),168508,1451
2023-01-19,Seattle (King Co),541677,3444
2023-01-20,Portland (Multnomah Co),168508,1451
2023-01-20,Seattle (King Co),541677,3444
2023-01-21,Portland (Multnomah Co),168508,1451
2023-01-21,Seattle (King Co),541677,3444
2023-01-21,Vancouver (BC),394774,5061
2023-01-22,Portland (Multnomah Co),168508,1451
2023-01-22,Seattle (King Co),541677,3444
2023-01-23,Portland (Multnomah Co),168508,1451
2023-01-23,Seattle (King Co),541677,3444
2023-01-24,Portland (Multnomah Co),168508,1451
2023-01-24,Seattle (King Co),541677,3444
2023-01-25,Portland (Multnomah Co),168903,1453
2023-01-25,Seattle (King Co),543139,3471
2023-01-26,Portland (Multnomah Co),168903,1453
2023-01-26,Seattle (King Co),543139,3471
2023-01-27,Portland (Multnomah Co),168903,1453
2023-01-27,Seattle (King Co),543139,3471
2023-01-28,Portland (Multnomah Co),168903,1453
2023-01-28,Seattle (King Co),543139,3471
2023-01-28,Vancouver (BC),395070,5106
2023-01-29,Portland (Multnomah Co),168903,1453
2023-01-29,Seattle (King Co),543139,3471
2023-01-30,Portland (Multnomah Co),168903,1453
2023-01-30,Seattle (King Co),543139,3471
2023-01-31,Portland (Multnomah Co),168903,1453
2023-01-31,Seattle (King Co),543139,3471
2023-02-01,Portland (Multnomah Co),169400,1459
2023-02-01,Seattle (King Co),544725,3475
2023-02-02,Portland (Multnomah Co),169400,1459
2023-02-02,Seattle (King Co),544725,3475
2023-02-03,Portland (Multnomah Co),169400,1459
2023-02-03,Seattle (King Co),544725,3475
2023-02-04,Portland (Multnomah Co),169400,1459
2023-02-04,Seattle (King Co),544725,3475
2023-02-04,Vancouver (BC),395367,5139
2023-02-05,Portland (Multnomah Co),169400,1459
2023-02-05,Seattle (King Co),544725,3475
2023-02-06,Portland (Multnomah Co),169400,1459
2023-02-06,Seattle (King Co),544725,3475
2023-02-07,Portland (Multnomah Co),169400,1459
2023-02-07,Seattle (King Co),544725,3475
2023-02-08,Portland (Multnomah Co),169880,1462
2023-02-08,Seattle (King Co),546353,3494
2023-02-09,Portland (Multnomah Co),169880,1462
2023-02-09,Seattle (King Co),546353,3494
2023-02-10,Portland (Multnomah Co),169880,1462
2023-02-10,Seattle (King Co),546353,3494
2023-02-11,Portland (Multnomah Co),169880,1462
2023-02-11,Seattle (King Co),546353,3494
2023-02-11,Vancouver (BC),395709,5157
2023-02-12,Portland (Multnomah Co),169880,1462
2023-02-12,Seattle (King Co),546353,3494
2023-02-13,Portland (Multnomah Co),169880,1462
2023-02-13,Seattle (King Co),546353,3494
2023-02-14,Portland (Multnomah Co),169880,1462
2023-02-14,Seattle (King Co),546353,3494
2023-02-15,Portland (Multnomah Co),170377,1471
2023-02-15,Seattle (King Co),547674,3511
2023-02-16,Portland (Multnomah Co),170377,1471
2023-02-16,Seattle (King Co),547674,3511
2023-02-17,Portland (Multnomah Co),170377,1471
2023-02-17,Seattle (King Co),547674,3511
2023-02-18,Portland (Multnomah Co),170377,1471
2023-02-18,Seattle (King Co),547674,3511
2023-02-18,Vancouver (BC),396066,5192
2023-02-19,Portland (Multnomah Co),170377,1471
2023-02-19,Seattle (King Co),547674,3511
2023-02-20,Portland (Multnomah Co),170377,1471
2023-02-20,Seattle (King Co),547674,3511
2023-02-21,Portland (Multnomah Co),170377,1471
2023-02-21,Seattle (King Co),547674,3511
2023-02-22,Portland (Multnomah Co),170832,1478
2023-02-22,Seattle (King Co),548843,3520
2023-02-23,Portland (Multnomah Co),170832,1478
2023-02-23,Seattle (King Co),548843,3520
2023-02-24,Portland (Multnomah Co),170832,1478
2023-02-24,Seattle (King Co),548843,3520
2023-02-25,Portland (Multnomah Co),170832,1478
2023-02-25,Seattle (King Co),548843,3520
2023-02-25,Vancouver (BC),396472,5218
2023-02-26,Portland (Multnomah Co),170832,1478
2023-02-26,Seattle (King Co),548843,3520
2023-02-27,Portland (Multnomah Co),170832,1478
2023-02-27,Seattle (King Co),548843,3520
2023-02-28,Portland (Multnomah Co),170832,1478
2023-02-28,Seattle (King Co),548843,3520
2023-03-01,Portland (Multnomah Co),171161,1480
2023-03-01,Seattle (King Co),549958,3532
2023-03-02,Portland (Multnomah Co),171161,1480
2023-03-02,Seattle (King Co),549958,3532
2023-03-03,Portland (Multnomah Co),171161,1480
2023-03-03,Seattle (King Co),549958,3532
2023-03-04,Portland (Multnomah Co),171161,1480
2023-03-04,Seattle (King Co),549958,3532
2023-03-04,Vancouver (BC),396817,5249
2023-03-05,Portland (Multnomah Co),171161,1480
2023-03-05,Seattle (King Co),549958,3532
2023-03-06,Portland (Multnomah Co),171161,1480
2023-03-06,Seattle (King Co),549958,3532
2023-03-07,Portland (Multnomah Co),171161,1480
2023-03-07,Seattle (King Co),549958,3532
2023-03-08,Portland (Multnomah Co),171526,1480
2023-03-08,Seattle (King Co),551112,3548
2023-03-09,Portland (Multnomah Co),171526,1480
2023-03-09,Seattle (King Co),551112,3548
2023-03-10,Portland (Multnomah Co),171526,1480
2023-03-10,Seattle (King Co),551112,3548
2023-03-11,Portland (Multnomah Co),171526,1480
2023-03-11,Seattle (King Co),551112,3548
