country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,city
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-03,-19,-3,6,-34,-32,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-04,-19,-5,-7,-25,-13,4,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-05,-11,-4,7,-25,-13,4,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-06,-21,-5,-16,-34,-35,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-07,-18,2,-3,-32,-34,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-08,-17,-1,9,-34,-34,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-09,-18,-3,-9,-34,-35,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-10,-19,-6,-8,-33,-31,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-11,-22,-9,-27,-23,-12,4,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-12,-10,-5,-12,-23,-11,4,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-13,-17,-1,-7,-31,-34,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-14,-13,3,15,-29,-34,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-15,-16,-1,-12,-32,-34,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-16,-15,1,2,-29,-35,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-17,-15,-4,-5,-32,-31,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-18,-21,-5,-2,-18,-12,3,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-19,-14,-8,-31,-20,-12,4,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-20,-9,4,-5,-31,-42,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-21,-7,9,23,-29,-43,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-22,-7,13,1,-31,-44,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-23,-2,29,16,-31,-51,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-24,-36,11,-25,-45,-69,16,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-25,-81,-63,-44,-42,-66,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-26,-38,-20,-37,-34,-32,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-27,-32,-17,-20,-41,-60,18,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-28,-37,-16,-20,-40,-63,21,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-29,-23,-8,-9,-36,-53,16,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-30,-21,-1,-25,-39,-54,16,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2021-12-31,-27,3,-19,-47,-64,17,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-01,-50,-31,-26,-37,-41,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-02,-27,-14,-34,-31,-18,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-03,-23,-5,-28,-38,-41,13,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-04,-26,-2,-21,-33,-38,12,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-05,-28,-6,-27,-38,-39,13,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-06,-30,-6,-21,-41,-40,14,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-07,-30,-11,-24,-43,-37,14,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-08,-32,-12,3,-31,-19,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-09,-23,-10,10,-32,-17,6,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-10,-26,-8,-10,-43,-39,13,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-11,-29,-5,-12,-43,-41,13,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-12,-27,-6,20,-42,-40,13,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-13,-32,-10,-23,-45,-42,14,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-14,-29,-10,-7,-44,-40,13,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-15,-31,-13,9,-33,-19,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-16,-24,-14,-2,-38,-19,6,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-17,-23,-9,17,-45,-53,14,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-18,-30,-8,-14,-41,-40,13,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-19,-31,-11,-21,-42,-39,13,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-20,-28,-8,0,-43,-40,13,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-21,-30,-11,-13,-43,-36,12,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-22,-29,-13,21,-35,-16,6,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-23,-23,-12,10,-36,-16,5,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-24,-25,-9,9,-41,-37,11,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-25,-25,-8,6,-42,-37,12,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-26,-26,-10,4,-41,-37,11,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-27,-26,-11,-5,-41,-38,12,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-28,-28,-13,-9,-43,-38,12,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-29,-28,-14,20,-35,-15,5,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-30,-25,-14,-19,-37,-16,5,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-01-31,-24,-9,-5,-40,-38,11,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-01,-23,-3,-7,-39,-36,11,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-02,-25,-7,-9,-40,-35,11,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-03,-24,-6,0,-41,-37,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-04,-23,-9,-9,-42,-33,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-05,-23,-10,22,-32,-14,4,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-06,-17,-10,26,-34,-15,3,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-07,-23,-7,10,-40,-34,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-08,-22,-6,9,-39,-35,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-09,-20,-6,19,-38,-35,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-10,-24,-7,6,-39,-37,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-11,-21,-5,21,-38,-32,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-12,-21,-4,43,-28,-14,3,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-13,-20,-1,22,-33,-15,2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-14,-17,2,-8,-40,-35,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-15,-25,-8,3,-37,-35,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-16,-23,-9,5,-37,-34,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-17,-23,-9,8,-37,-35,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-18,-20,-10,14,-37,-32,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-19,-21,-13,5,-28,-15,4,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-20,-11,-11,-4,-32,-16,3,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-21,-17,-9,3,-40,-48,11,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-22,-23,-8,-4,-36,-35,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-23,-23,-10,-2,-37,-34,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-24,-25,-12,-12,-39,-40,12,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-25,-22,-11,-1,-38,-31,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-26,-23,-15,-11,-30,-13,4,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-27,-17,-14,-35,-33,-15,4,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-02-28,-23,-11,-22,-38,-34,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-01,-21,-2,-15,-35,-34,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-02,-24,-9,-21,-38,-34,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-03,-22,-4,-5,-38,-35,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-04,-22,-9,-9,-40,-30,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-05,-20,-11,25,-29,-13,2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-06,-11,-9,8,-33,-13,2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-07,-20,-7,18,-38,-33,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-08,-24,-8,-23,-37,-34,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-09,-19,-7,12,-38,-33,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-10,-22,-9,3,-39,-35,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-11,-21,-8,5,-38,-32,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-12,-21,-11,7,-32,-12,3,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-13,-18,-13,-29,-33,-14,4,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-14,-24,-10,-14,-38,-33,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-15,-23,-6,1,-37,-33,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-16,-21,-8,19,-38,-34,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-17,-21,-9,-13,-39,-36,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-18,-23,-11,-10,-41,-33,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-19,-22,-13,4,-33,-14,2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-20,-16,-12,-10,-31,-14,2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-21,-23,-13,-27,-41,-42,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-22,-17,-7,59,-36,-42,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-23,-19,-11,5,-38,-42,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-24,-18,-9,47,-39,-43,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-25,-19,-12,26,-40,-39,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-26,-23,-15,37,-30,-15,2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-27,-10,-10,37,-28,-13,1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-28,-20,-9,16,-37,-32,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-29,-21,-7,19,-35,-33,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-30,-19,-10,20,-34,-32,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-03-31,-20,-8,23,-36,-34,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-01,-18,-6,18,-37,-29,6,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-02,-20,-9,58,-27,-13,1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-03,-10,-6,2,-29,-13,2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-04,-16,-5,-8,-34,-32,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-05,-18,-3,20,-32,-33,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-06,-18,-6,46,-32,-32,6,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-07,-15,-3,65,-33,-34,6,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-08,-19,-7,-3,-37,-33,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-09,-19,-8,14,-28,-13,2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-10,-14,-9,-23,-29,-13,2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-11,-33,-16,-30,-40,-51,16,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-12,-23,-3,-21,-34,-33,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-13,-21,-6,-9,-35,-33,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-14,-20,-6,-11,-35,-34,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-15,-17,-5,9,-37,-32,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-16,-24,-4,13,-29,-13,2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-17,-29,-11,12,-30,-20,1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-18,-22,-11,-22,-36,-34,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-19,-22,-8,-14,-33,-34,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-20,-17,-9,-11,-34,-33,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-21,-21,-7,3,-34,-35,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-22,-18,-8,2,-36,-32,6,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-23,-18,-9,59,-23,-13,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-24,-8,-7,55,-24,-11,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-25,-19,-6,-4,-34,-33,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-26,-20,-5,-4,-32,-33,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-27,-17,-7,11,-32,-33,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-28,-20,-7,-6,-34,-34,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-29,-20,-8,-5,-34,-31,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-04-30,-20,-10,6,-24,-13,2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-01,-7,-2,35,-25,-11,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-02,-19,-4,-10,-33,-33,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-03,-18,1,23,-31,-33,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-04,-15,-2,63,-32,-33,5,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-05,-21,-5,-19,-34,-35,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-06,-22,-8,-30,-35,-32,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-07,-20,-2,0,-26,-14,2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-08,-11,-4,-23,-27,-13,1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-09,-18,-5,8,-32,-34,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-10,-17,-1,37,-30,-34,6,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-11,-18,-4,29,-32,-33,6,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-12,-22,-6,-16,-34,-35,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-13,-21,-8,-8,-34,-32,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-14,-20,-9,36,-22,-14,1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-15,-16,-6,1,-23,-14,2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-16,-18,-4,31,-30,-33,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-17,-16,-2,43,-29,-33,6,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-18,-19,-6,11,-31,-33,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-19,-21,-6,-1,-32,-35,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-20,-20,-8,20,-33,-32,6,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-21,-21,-8,73,-20,-14,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-22,-10,-5,54,-22,-14,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-23,-16,-4,45,-30,-33,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-24,-21,-5,20,-30,-33,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-25,-18,-4,47,-30,-33,6,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-26,-20,-6,9,-32,-35,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2022-05-27,-21,-8,17,-34,-34,7,Portland
